index_content,word,nature,index_word
279,便利,a,1
279,内外,s,2
279,环境,n,3
279,喜欢,v,4
280,环境,n,0
280,不错,a,1
284,房间,n,0
284,服务,vn,1
284,特别,d,2
284,免费,vn,3
284,升级,vn,4
284,房型,n,5
285,环境,n,0
285,不错,a,1
285,干净,a,2
286,广州东站,ns,0
286,必住,d,1
286,对面,n,2
286,地理位置,n,3
286,超好,v,4
286,重点,n,5
286,不远处,s,6
286,吃,v,7
286,商务,n,8
286,出差,v,9
286,早餐,n,10
287,位置,v,0
287,服务,vn,1
287,性价比,n,2
287,高,a,3
287,健身房,n,4
287,不错,a,5
287,健身房,n,6
287,小哥,n,7
287,细心,n,8
287,赞,v,9
287,街,n,10
287,宝泰,nz,11
287,广场,n,12
287,好吃,v,13
287,交通,n,14
287,打车,v,15
287,设施,n,16
287,稍微,d,17
287,旧,a,18
288,位于,v,0
288,广州市,ns,1
288,天河区,ns,2
288,东站,n,3
288,出行,v,4
288,客服,n,5
288,热情周到,l,6
288,服务周到,i,7
288,房间,n,8
288,干净,a,9
288,卫生,an,10
288,每次,r,11
288,广州,ns,12
288,订住,v,13
288,辞,v,14
288,旧,a,15
289,房间,n,0
289,设施,n,1
290,环境,n,0
290,不错,a,1
290,不错,a,2
291,位置,v,0
291,鉄,y,1
291,火車,n,2
291,站,v,3
291,公交站,n,4
291,房間,n,5
291,整潔,a,6
292,交通,n,0
292,性价比,n,1
292,高,a,2
292,周边,f,3
292,好吃,v,4
292,广州东站,ns,5
292,早餐,n,6
292,体现,v,7
292,广州,ns,8
292,早茶,n,9
292,水平,n,10
292,值得,v,11
292,推荐,v,12
293,位置,v,0
293,极好,d,1
293,距离,n,2
293,火车,n,3
293,东站,n,4
293,一步之遥,l,5
293,距离,n,6
293,天河,ns,7
293,购物中心,n,8
293,房间,n,9
293,设施,n,10
294,服务,vn,0
295,服务,vn,0
295,位置,v,1
296,地理位置,n,0
298,位置,v,0
298,不错,a,1
298,每次,r,2
298,住,v,3
298,吃饭,v,4
298,交通,n,5
298,便利,a,6
299,档次,n,0
299,高,a,1
299,服务,vn,2
299,交通,n,3
300,位置,v,0
300,广州东站,ns,1
300,旁,f,2
300,交通,n,3
300,便利,a,4
300,服务态度,n,5
300,少量,m,6
300,设备,vn,7
300,略显,v,8
300,老化,n,9
300,早餐,n,10
300,服务,vn,11
301,床,n,0
301,舒服,a,1
301,倒下,v,2
301,很快,d,3
301,睡着,v,4
301,干净,a,5
301,卫生,an,6
301,不愧,a,7
301,五星级,b,8
301,周边,f,9
301,大型商场,n,10
301,东西,ns,11
301,广州,ns,12
301,塔,j,13
301,下次,t,14
301,选,v,15
302,赞好,v,0
302,美,ns,1
303,交通,n,0
303,房间,n,1
303,卫生,an,2
303,干净,a,3
303,服务,vn,4
303,热情,n,5
305,位置,v,0
305,便利,a,1
305,服务,vn,2
305,礼貌,n,3
305,专业,n,4
305,清洁卫生,n,5
305,性价比,n,6
305,高,a,7
306,确认,v,0
306,广州东站,ns,1
306,隔,v,2
306,一条,m,3
306,路,n,4
306,大型,b,5
306,购物中心,n,6
306,吃饭,v,7
306,购物,n,8
307,周边,f,0
307,东站,n,1
307,交通,n,2
308,卫生,an,0
308,环境,n,1
309,房间,n,0
309,干净,a,1
309,卫生,an,2
309,交通,n,3
309,便利,a,4
310,环境优美,n,0
310,性价比,n,1
310,超高,v,2
311,市中心,n,0
311,服务,vn,1
311,不错,a,2
311,价格,n,3
311,实惠,vn,4
311,推荐,v,5
311,推荐,v,6
312,环境优美,n,0
312,性价比,n,1
312,超高,v,2
315,位置,v,0
315,地铁,n,1
315,东站,n,2
315,服务,vn,3
315,一流,n,4
315,顶楼,n,5
315,视野,n,6
315,遮挡,v,7
315,一半,m,8
316,整体,n,0
316,不错,a,1
317,服务态度,n,0
317,环境,n,1
317,舒适,a,2
318,安静,nr,0
318,舒适,a,1
319,个人感觉,n,0
319,浴缸,n,1
319,合适,a,2
319,洗,v,3
319,澡,ng,4
319,澡盆,n,5
319,外,f,6
319,地面,n,7
319,全是,n,8
319,水,n,9
319,做,v,10
319,干湿,a,11
319,分离,v,12
319,那种,r,13
319,唯一,b,14
319,满意,v,15
320,入住,v,0
320,满意,v,1
320,环境,n,2
320,舒适,a,3
320,服务态度,n,4
321,位置,v,0
321,地铁,n,1
321,大型商场,n,2
322,服务设施,n,0
322,完善,v,1
323,服务态度,n,0
324,酒店设施,n,0
324,齐全,nr,1
327,很好,a,0
327,服务,vn,1
330,位置,v,0
330,商场,n,1
333,浴室,n,0
333,厕所,n,1
334,靠近,v,0
334,地铁,n,1
334,地理位置,n,2
335,服务,vn,0
335,位置,v,1
335,优良,z,2
335,房间,n,3
335,干淨,a,4
337,广州东站,ns,0
337,对面,n,1
337,周边,f,2
337,设施,n,3
337,齐全,nr,4
338,房间,n,0
338,隔音,n,1
338,差,a,2
338,卫生间,n,3
338,热水,n,4
338,也许,d,5
338,疫情,n,6
338,期间,f,7
338,早餐,n,8
338,服务,vn,9
338,人员,n,10
338,热情,n,11
339,服务,vn,0
340,服务态度,n,0
342,服务,vn,0
342,热情周到,l,1
342,地理位置,n,2
342,极好,d,3
342,餐饮,n,4
342,购物,n,5
342,交通,n,6
342,便利,a,7
342,卫生,an,8
342,干净,a,9
342,满意,v,10
343,服务态度,n,0
344,灯具,n,0
345,东站,n,0
345,对面,n,1
345,交通,n,2
345,粗错,a,3
346,服务,vn,0
346,不错,a,1
348,服务,vn,0
348,号,m,1
348,位置,v,2
349,不错,a,0
349,地理位置,n,1
349,交通,n,2
349,内部,f,3
349,配套,a,4
349,不错,a,5
349,配套,a,6
349,不错,a,7
349,适合,v,8
349,出差,v,9
349,余,m,10
349,度假,v,11
349,度假,v,12
349,不论什么,l,13
349,性质,n,14
349,出游,vn,15
349,合适,a,16
350,周边,f,0
350,设施,n,1
350,齐全,nr,2
351,周边,f,0
351,环境优美,n,1
353,地铁站,n,0
354,站,v,0
354,走,v,1
354,两三分钟,m,2
354,性价比,n,3
354,高,a,4
354,房间,n,5
354,卫生,an,6
354,干净,a,7
354,工作人员,n,8
354,热情,n,9
354,礼貌,n,10
354,特别,d,11
354,彭玉莹,nr,12
354,赞,j,13
354,支持,v,14
355,卫生,an,0
355,服务,vn,1
355,车,zg,2
355,钥匙,n,3
355,忘记,v,4
355,保险箱,n,5
355,未,d,6
355,家,q,7
355,接到,v,8
355,电话,n,9
355,通知,v,10
355,非常感谢,i,11
355,广州,ns,12
355,住,v,13
357,服务,vn,0
357,真的,d,1
357,一流,n,2
357,热情,n,3
357,热心,n,4
357,解答,v,5
357,问,v,6
357,吃饭,v,7
357,玩,v,8
357,住,v,9
357,国际,n,10
357,五星,nz,11
357,服务,vn,12
357,真心,d,13
357,国际,n,14
357,五星,nz,15
357,差,a,16
357,特别,d,17
357,小姑娘,nr,18
357,热心,n,19
357,服务,vn,20
357,姑娘,n,21
357,入住,v,22
357,退房,v,23
357,效率,n,24
357,高,a,25
358,公司,n,0
359,管理,vn,0
362,公司,n,0
364,很好,a,0
364,服务态度,n,1
365,不错,a,0
365,交通,n,1
366,这家,r,0
366,不错,a,1
366,交通,n,2
367,免费,vn,0
367,升级,vn,1
367,房型,n,2
367,体验,n,3
368,住,v,0
368,环境,n,1
368,交通,n,2
368,饮食,n,3
370,不错呀,n,0
371,靠近,v,0
371,火车,n,1
371,东站,n,2
372,地理位置,n,0
372,一流,n,1
372,地铁站,n,2
372,天河,ns,3
372,商圈,n,4
372,浴缸,n,5
372,坏,a,6
372,之外,f,7
372,设施,n,8
372,不错,a,9
372,床,n,10
372,舒服,a,11
372,干净,a,12
376,明天,t,0
376,下午,t,1
376,楼,n,2
376,会议厅,n,3
376,活动,vn,4
376,住,v,5
376,这家,r,6
376,感觉良好,l,7
377,位置,v,0
377,很好,d,1
377,便利,a,2
377,地铁,n,3
378,东站,n,0
378,旁边,f,1
378,住,v,2
379,体验,n,0
379,不错,a,1
380,热情,n,0
380,不错,a,1
380,不错,a,2
381,整体,n,0
381,感觉,n,1
381,不错,a,2
381,交通,n,3
381,便利,a,4
384,服务,vn,0
384,不错,a,1
384,好好,d,2
385,位置,v,0
385,社保局,n,1
385,旁边,f,2
385,办事,n,3
385,交通,n,4
385,便利,a,5
386,性价比,n,0
386,高,a,1
386,环境,n,2
386,不错,a,3
387,很棒,a,0
387,感觉,n,1
387,不错,a,2
387,朋友,n,3
387,下次,t,4
387,斯瑶,nr,5
387,静心,n,6
388,房间,n,0
388,很棒,a,1
388,服务,vn,2
388,满意,v,3
388,值得,v,4
388,入住,v,5
388,四瑶安夏,ns,6
388,服务,vn,7
389,服务,vn,0
390,环境,n,0
390,不错,a,1
390,服务态度,n,2
391,性价比,n,0
391,不错,a,1
393,位置,v,0
393,便利,a,1
393,超市,v,2
393,地铁,n,3
394,老牌,n,0
394,五星,nz,1
394,服务到位,n,2
395,交通,n,0
395,便利,a,1
395,工作人员,n,2
395,热情,n,3
395,值得,v,4
395,推荐,v,5
396,环境,n,0
396,需,v,1
396,改进,v,2
397,每次,r,0
397,广州,ns,1
397,出差,v,2
397,必选,v,3
397,广州东站,ns,4
397,对面,n,5
397,商场,n,6
397,吃饭,v,7
397,广州,ns,8
397,出名,v,9
397,陶陶,nr,10
397,居,v,11
397,酒家,n,12
398,地铁,n,0
398,高铁,n,1
398,站,v,2
398,口,q,3
398,交通,n,4
398,便利,a,5
399,早点,d,0
399,応,zg,1
399,谢谢,nr,2
400,房间,n,0
400,舒服,a,1
401,环境,n,0
401,不错,a,1
401,不错,a,2
401,啊啊啊,nr,3
402,很好,a,0
402,服务,vn,1
402,不错,a,2
404,服务,vn,0
404,棒,zg,1
406,房间,n,0
406,不错,a,1
407,位置,v,0
407,交通,n,1
407,便利,a,2
407,服务,vn,3
407,热情,n,4
407,小姐姐,nr,5
407,微笑,vn,6
407,美,ns,7
407,酒店设施,n,8
407,不错,a,9
407,入住,v,10
407,较晚,d,11
407,享受,v,12
407,服务,vn,13
407,评价,n,14
408,交通,n,0
408,设施,n,1
408,不错,a,2
409,环境,n,0
410,不错,a,0
410,不错,a,1
410,服务,vn,2
411,床,n,0
411,舒服,a,1
411,倒下,v,2
411,很快,d,3
411,睡着,v,4
411,干净,a,5
411,卫生,an,6
411,不愧,a,7
411,五星级,b,8
411,周边,f,9
411,大型商场,n,10
411,东西,ns,11
411,广州,ns,12
411,塔,j,13
411,眼镜,n,14
411,何聿亭,nr,15
411,服务,vn,16
411,耐心,a,17
411,下次,t,18
411,选,v,19
412,设备,vn,0
412,一般般,l,1
413,地理位置,n,0
413,优越,a,1
414,住,v,0
414,老牌,n,1
414,五星,nz,2
414,屋里,s,3
414,有点儿,r,4
414,霉味,n,5
414,交通,n,6
414,东站,n,7
414,旁边,f,8
416,广州,ns,0
416,东,ns,1
416,交通,n,2
416,便捷,a,3
416,出行,v,4
416,冷气,n,5
416,足,a,6
416,干净,a,7
416,整洁,a,8
416,疫情,n,9
416,期间,f,10
416,价格,n,11
416,实惠,vn,12
416,不错,a,13
417,位置,v,0
417,接待,v,1
417,服务,vn,2
418,位置,v,0
418,地铁口,n,1
418,商场,n,2
419,房间,n,0
419,干净,a,1
419,卫生间,n,2
419,设施,n,3
419,先进,a,4
422,五星级,b,0
422,值,n,1
423,交通,n,0
423,卫生,an,1
423,干净,a,2
424,交通,n,0
424,服务到位,n,1
424,硬件,n,2
424,出差,v,3
424,合适,a,4
425,环境,n,0
425,不错,a,1
427,每次,r,0
427,住,v,1
427,這家,r,2
427,服務,vn,3
427,質素,n,4
427,不錯,a,5
428,总体,n,0
430,没用过,l,0
430,问,n,1
431,交通,n,0
431,服务,vn,1
432,干净,a,0
432,商务酒店,nt,1
432,帮,v,2
432,升级,vn,3
432,高级,b,4
432,房,n,5
432,一张,m,6
432,沙发,nz,7
432,坐,v,8
432,舒服,a,9
433,服务,vn,0
433,不错,a,1
434,服务,vn,0
434,不错,a,1
435,不错,a,0
435,服务,vn,1
436,空调,n,0
436,口,q,1
436,嗡嗡作响,vn,2
436,床,n,3
436,太软,a,4
436,多元,m,5
436,房费,n,6
436,特别,d,7
436,提,v,8
436,下楼,v,9
436,中餐厅,n,10
436,星,n,11
436,贵,a,12
436,接受,v,13
436,服务水平,n,14
436,比不上,l,15
436,茶楼,n,16
436,说不过去,l,17
437,位置,v,0
437,便利,a,1
437,体验,n,2
437,不错,a,3
438,服务,vn,0
438,一流,n,1
439,商务,n,0
439,首选,v,1
440,优秀,a,0
440,服务,vn,1
441,不错,a,0
441,很好,a,1
441,服务,vn,2
442,房间,n,0
442,不错,a,1
443,不错,a,0
443,很好,a,1
443,服务,vn,2
445,不错,a,0
445,房间,n,1
447,第二次,m,0
447,入住,v,1
447,出差,v,2
447,住,v,3
447,设施,n,4
447,不错,a,5
449,不错,a,0
449,服务,vn,1
449,交通,n,2
450,入住,v,0
450,成功,a,1
450,升级,vn,2
450,安静,nr,3
450,房间,n,4
450,安排,v,5
451,服务,vn,0
451,不错,a,1
452,交通,n,0
452,便利,a,1
452,服务,vn,2
452,不错,a,3
452,停车,v,4
453,服务,vn,0
453,环境,n,1
453,不错,a,2
453,交通,n,3
454,工作人员,n,0
454,不错,a,1
455,商务,n,0
455,出差,v,1
455,选择,v,2
456,服务,vn,0
456,不错,a,1
456,的的,u,2
457,位置,v,0
457,服务,vn,1
457,不错,a,2
457,不错,a,3
458,服务,vn,0
458,房间,n,1
458,不错,a,2
459,住,v,0
459,最差,a,1
459,五星级,b,2
459,房间,n,3
459,设备陈旧,i,4
459,空调,n,5
459,噪音,n,6
459,很大,a,7
459,冰箱,n,8
459,压缩机,n,9
459,噪音,n,10
459,超大,v,11
459,房间,n,12
459,发霉,a,13
459,味道,n,14
459,很大,a,15
459,住,v,16
459,超级,b,17
459,差,a,18
460,服务,vn,0
460,不错,a,1
460,东站,n,2
461,酒店设施,n,0
461,不错,a,1
461,服务态度,n,2
462,服务,vn,0
464,位置,v,0
464,便利,a,1
464,紧邻,v,2
464,广州东站,ns,3
464,对面,n,4
464,购物中心,n,5
464,服务周到,i,6
464,值得,v,7
464,推荐,v,8
465,位置,v,0
465,不错,a,1
465,服务,vn,2
465,不错,a,3
466,位置,v,0
466,便利,a,1
466,大型商场,n,2
466,地铁口,n,3
468,公司,n,0
468,举办,v,1
468,日本,ns,2
468,留学,v,3
468,展会,v,4
468,活动,vn,5
468,日本,ns,6
468,客人,n,7
468,喜爱,v,8
468,广州,ns,9
468,出差,v,10
468,住,v,11
468,东站,n,12
469,服务,vn,0
469,真的,d,1
469,不错,a,2
470,服务,vn,0
470,人性化,n,1
471,很好,a,0
471,服务,vn,1
471,不错,a,2
473,体验,n,0
474,服务态度,n,0
474,不错,a,1
476,服务,vn,0
476,很好,d,1
476,不错,a,2
477,代,q,0
477,朋友,n,1
477,预定,v,2
477,朋友,n,3
479,设施,n,0
479,旧,a,1
479,房间,n,2
479,暗小,d,3
479,条件,n,4
479,位置,v,5
480,房间,n,0
480,不错,a,1
480,不错,a,2
480,不错,a,3
480,不错,a,4
481,周边,f,0
481,设施,n,1
481,年代,t,2
481,感觉,n,3
481,旧,a,4
481,服务,vn,5
481,干净,a,6
481,地铁,n,7
481,公交车,n,8
481,出租,v,9
481,机场,n,10
481,三号,m,11
481,线,n,12
481,行,v,13
482,商务,n,0
482,出差,v,1
482,首选,v,2
484,交通,n,0
484,服务,vn,1
484,周边,f,2
484,吃饭,v,3
485,服务态度,n,0
485,整洁,a,1
485,干净,a,2
485,舒适,a,3
487,交通,n,0
487,便利,a,1
487,性价比,n,2
487,高,a,3
489,干净,a,0
489,服务,vn,1
489,不错,a,2
490,干净,a,0
490,卫生,an,1
491,环境,n,0
491,干净,a,1
491,卫生,an,2
492,设施,n,0
492,完备,v,1
492,服务周到,i,2
492,档次,n,3
492,高,a,4
492,面子,n,5
492,实惠,vn,6
493,卫生,an,0
493,服务,vn,1
493,热情,n,2
493,入住,v,3
494,服务,vn,0
494,不错,a,1
495,很棒,a,0
495,还给,v,1
495,升级,vn,2
495,房间,n,3
495,感谢,v,4
496,出差,v,0
496,商务,n,1
496,首选,v,2
496,位置,v,3
496,设施,n,4
496,完备,v,5
496,值得,v,6
496,入住,v,7
498,服务,vn,0
499,环境,n,0
499,干净,a,1
499,卫生,an,2
500,酒店设施,n,0
500,完善,v,1
500,设备齐全,i,2
500,环境优美,n,3
503,干净,a,0
503,卫生,an,1
503,位置,v,2
503,东站,n,3
503,旁边,f,4
504,服务,vn,0
504,热情周到,l,1
504,房间,n,2
504,干净,a,3
504,卫生,an,4
504,防疫,vn,5
504,措施,n,6
504,满意,v,7
507,性价比,n,0
507,高,a,1
507,房间,n,2
507,灯,n,3
507,暗,d,4
507,看书,v,5
507,自助,v,6
507,早餐,n,7
507,有待,v,8
507,改善,v,9
507,好吃,v,10
507,好吃,v,11
507,好吃,v,12
507,好吃,v,13
507,好吃,v,14
507,好吃,v,15
508,地理位置,n,0
508,卫生条件,n,1
508,不错,a,2
509,位置,v,0
509,服务,vn,1
509,不错,a,2
510,靠近,v,0
510,地铁,n,1
511,环境,n,0
511,不错,a,1
512,卫生,an,0
512,细致,a,1
512,床头,n,2
512,插座,n,3
512,床头柜,n,4
512,挡住,v,5
512,设计,vn,6
512,不合理,n,7
514,性价比,n,0
515,地理位置,n,0
515,特别,d,1
515,卫生条件,n,2
515,不错,a,3
518,位置,v,0
518,优越,a,1
518,出行,v,2
518,环境,n,3
518,不错,a,4
518,值得,v,5
519,服务,vn,0
520,地理位置,n,0
521,位置,v,0
521,便利,a,1
521,靠近,v,2
521,东站,n,3
521,地铁站,n,4
521,出差,v,5
522,周边,f,0
522,交通,n,1
522,大型,b,2
522,购物广场,n,3
522,环境,n,4
522,舒适,a,5
523,每次,r,0
523,广州,ns,1
523,住,v,2
523,这家,r,3
523,店,n,4
525,服务,vn,0
525,人性化,n,1
526,服务,vn,0
526,不错,a,1
527,服务,vn,0
527,不错,a,1
527,很好,a,2
530,服务,vn,0
530,不错,a,1
531,服务,vn,0
531,下次,t,1
532,地点,n,0
532,偏,a,1
532,一点,m,2
532,对面,n,3
532,商场,n,4
532,破,v,5
532,一点,m,6
533,地理位置,n,0
533,优越,a,1
533,服务,vn,2
534,服务,vn,0
534,位置,v,1
534,东站,n,2
535,总体,n,0
535,房间,n,1
535,干净,a,2
535,卫生,an,3
535,窗外,s,4
535,风景,n,5
535,不错,a,6
535,商务,n,7
535,出差,v,8
535,适合,v,9
535,环境,n,10
535,尚可,d,11
535,服务,vn,12
535,满意,v,13
535,习惯性,n,14
535,好评,v,15
536,房间,n,0
536,不错,a,1
537,房间,n,0
537,服务,vn,1
537,不错,a,2
538,服务,vn,0
538,一流,n,1
539,很好,a,0
539,房间,n,1
541,对得起,v,0
541,价格,n,1
541,环境,n,2
541,住,v,3
541,舒适,a,4
541,房卡,n,5
541,不太好,v,6
541,刷卡,n,7
541,进门,v,8
541,半天,m,9
542,疫情,n,0
542,过后,t,1
542,自助,v,2
542,早餐,n,3
542,变好,v,4
542,月,m,5
542,太多太多,nrt,6
543,总体,n,0
543,不错,a,1
543,环境卫生,n,2
543,价位,n,3
543,算,v,4
543,不错,a,5
543,美中不足,i,6
543,第一天,m,7
543,晚上,t,8
543,一副,m,9
543,牙刷,vn,10
543,第二天,m,11
543,早上,t,12
543,送过来,l,13
544,小姐姐,nr,0
544,热情,n,1
544,下次,t,2
544,入住,v,3
545,成交,v,0
545,慢,a,1
545,一点,m,2
545,催,v,3
545,地点,n,4
545,偏,a,5
545,一点,m,6
545,对面,n,7
545,商场,n,8
545,破,v,9
545,一点,m,10
546,服务,vn,0
548,楼龄,n,0
548,确认,v,1
548,服务,vn,2
548,真的,d,3
548,不错,a,4
548,谈吐,vn,5
548,举止,v,6
548,彬彬有礼,i,7
548,耐心,a,8
548,解说,v,9
548,介绍,v,10
548,服务,vn,11
548,满分,d,12
548,好评,v,13
550,服务态度,n,0
550,环境卫生,n,1
551,环境,n,0
551,火车站,n,1
552,总体,n,0
552,行,zg,1
555,环境卫生,n,0
555,不错,a,1
555,服务到位,n,2
556,不错,a,0
556,服务,vn,1
557,性价比,n,0
557,行,zg,1
558,服务,vn,0
558,不错,a,1
559,服务,vn,0
559,好评,v,1
560,一贯,m,0
560,水准,n,1
561,服务态度,n,0
562,喜欢,v,0
562,环境,n,1
562,交通,n,2
562,便利,a,3
563,服务态度,n,0
564,酒店设施,n,0
566,位置,v,0
566,东站,n,1
566,一点,m,2
566,五星级,b,3
568,服务员,n,0
568,服务态度,n,1
570,出差,v,0
570,广州东站,ns,1
570,旁边,f,2
570,分钟,q,3
570,走到,v,4
570,环境,n,5
571,床,n,0
571,舒服,a,1
571,好像,v,2
572,不愧为,v,0
572,五星级,b,1
572,房间,n,2
572,干净,a,3
572,下次,t,4
572,住,v,5
576,天河区,ns,0
576,挨近,v,1
576,东站,n,2
576,五星级,b,3
576,利用,n,4
576,东站,n,5
576,进出,v,6
576,广州,ns,7
576,值得,v,8
576,推荐,v,9
577,交通,n,0
577,便利,a,1
577,服务,vn,2
577,满意,v,3
578,交通,n,0
578,服务,vn,1
579,靠近,v,0
579,考场,n,1
580,靠近,v,0
580,东站,n,1
581,整体,n,0
581,设施,n,1
581,环境,n,2
581,不错,a,3
581,地理位置,n,4
581,很大,a,5
581,商场,n,6
581,汽车站,n,7
581,火车站,n,8
581,地铁站,n,9
581,服务,vn,10
581,早餐,n,11
581,早就,d,12
581,房间,n,13
581,空调,n,14
581,声,n,15
581,大声,m,16
581,总体,n,17
581,感受,v,18
581,不错,a,19
583,早餐,n,0
583,找,v,1
583,不到,v,2
583,朋友,n,3
583,服务员,n,4
583,叫醒,v,5
583,服务,vn,6
583,一级,m,7
583,棒,zg,8
583,好多年,m,9
583,天伦,ns,10
583,万怡,nr,11
583,推荐,v,12
584,算是,v,0
584,性价比,n,1
584,很高,a,2
584,星级,n,3
584,东站,n,4
584,隔壁,s,5
584,吵,v,6
584,优惠,vn,7
584,活动,vn,8
584,朋友,n,9
584,划算,v,10
584,面子,n,11
585,设施,n,0
585,旧,a,1
585,浴室,n,2
585,花洒,nr,3
585,坏,a,4
585,反馈,v,5
587,交通,n,0
587,便利,a,1
587,东站,n,2
587,服务,vn,3
588,交通,n,0
588,便利,a,1
588,设施,n,2
588,值得,v,3
588,入住,v,4
589,不错,a,0
589,体贴,n,1
589,第一次,m,2
589,入住,v,3
589,好评,v,4
590,服务,vn,0
590,不错,a,1
591,位置,v,0
591,靠近,v,1
591,地铁,n,2
591,东站,n,3
591,出行,v,4
592,服务,vn,0
593,下次,t,0
593,住,v,1
593,服务,vn,2
597,地铁口,n,0
597,出行,v,1
597,美女,n,2
597,热情,n,3
597,环境,n,4
597,房间,n,5
597,设施,n,6
597,完善,v,7
598,位置,v,0
598,交通,n,1
598,便利,a,2
599,位置,v,0
599,东站,n,1
600,服务,vn,0
600,不错,a,1
600,不错,a,2
600,不错,a,3
601,位置,v,0
601,便利,a,1
601,地铁,n,2
601,高铁,n,3
601,商圈,n,4
602,服务,vn,0
602,特别,d,1
603,设施,n,0
604,免费,vn,0
604,升级,vn,1
604,套房,n,2
605,服务,vn,0
605,不错,a,1
606,服务,vn,0
606,不错,a,1
607,房间,n,0
607,干净,a,1
607,卫生,an,2
609,服务,vn,0
609,人性化,n,1
609,房间,n,2
609,很棒,a,3
609,位置,v,4
609,出差,v,5
609,推荐,v,6
610,位置,v,0
610,便利,a,1
610,适合,v,2
610,商务,n,3
612,干净,a,0
612,卫生,an,1
612,服务,vn,2
612,下次,t,3
612,选择,v,4
614,房间,n,0
614,舒适,a,1
614,温馨,nr,2
614,卫生,an,3
614,服务,vn,4
614,不错,a,5
614,东站,n,6
614,购物,n,7
614,吃饭,v,8
615,靠近,v,0
615,地铁,n,1
615,位置,v,2
615,不错,a,3
616,交通,n,0
616,便利,a,1
616,位置,v,2
616,不错,a,3
616,满意,v,4
618,地理位置,n,0
618,不错,a,1
619,考试,vn,0
619,地点,n,1
619,改,v,2
619,体验,n,3
619,广州东站,ns,4
619,地铁站,n,5
619,出口,vn,6
619,工作人员,n,7
619,服务态度,n,8
619,退房,v,9
619,免费,vn,10
619,寄存,v,11
619,行李,n,12
619,帮,v,13
619,打车,v,14
619,四楼,ns,15
619,中餐厅,n,16
619,点心,v,17
619,出品,n,18
619,不错,a,19
619,推荐,v,20
620,旧,a,0
620,卫生,an,1
622,交通,n,0
622,出行,v,1
623,服务,vn,0
623,一流,n,1
624,房间,n,0
624,干净,a,1
624,交通,n,2
624,便利,a,3
625,交通,n,0
625,服务,vn,1
625,不错,a,2
626,服务,vn,0
626,人员,n,1
626,态度,n,2
626,工作效率,n,3
626,高,a,4
626,设施,n,5
626,齐全,nr,6
628,服务,vn,0
628,不错,a,1
628,不错,a,2
629,设施,n,0
629,服务,vn,1
630,服务,vn,0
630,不错,a,1
632,服务,vn,0
632,很好,d,1
632,很好,a,2
634,位置,v,0
634,交通,n,1
634,便利,a,2
634,两家,m,3
634,便利店,n,4
634,东西,ns,5
634,服务,vn,6
634,不错,a,7
634,设施,n,8
634,不错,a,9
634,环境,n,10
634,安静,nr,11
634,停车,v,12
635,位置,v,0
635,地铁站,n,1
635,商场,n,2
636,床品,n,0
636,不错,a,1
636,挺舒服,z,2
638,位置,v,0
638,不错,a,1
638,服务,vn,2
638,人员,n,3
638,热情,n,4
638,还给,v,5
638,免费,vn,6
638,升级,vn,7
638,房间,n,8
638,下次,t,9
638,入住,v,10
639,位置,v,0
639,不错,a,1
639,吃饭,v,2
639,服务,vn,3
639,人员,n,4
639,热情,n,5
639,免费,vn,6
639,升级,vn,7
639,房间,n,8
639,不错,a,9
639,出行,v,10
639,体验,n,11
641,服务,vn,0
641,人性化,n,1
642,价格合理,n,0
642,东站,n,1
642,出入,v,2
643,东站,n,0
643,出行,v,1
644,周边环境,l,0
644,卫生,an,1
644,不错,a,2
644,不错,a,3
645,每次,r,0
645,广州,ns,1
645,出差,v,2
645,这家,r,3
645,交通,n,4
645,早餐,n,5
645,环境,n,6
645,疫情,n,7
645,原因,n,8
645,价格,n,9
645,浮动,vn,10
645,较大,a,11
645,服务,vn,12
645,周到,v,13
645,性价比,n,14
645,高,a,15
646,历史感,n,0
646,价格,n,1
646,级别,n,2
646,里,f,3
646,算,v,4
646,便宜,a,5
646,交通,n,6
646,特别,d,7
646,早餐,n,8
646,环境,n,9
646,疫情,n,10
646,原因,n,11
646,价格,n,12
646,浮动,vn,13
646,较大,a,14
646,服务,vn,15
646,周到,v,16
647,房间,n,0
647,很大,a,1
647,免费,vn,2
647,升级,vn,3
647,豪华,a,4
647,房,n,5
648,服务,vn,0
649,周边,f,0
649,环境优美,n,1
649,不错,a,2
650,真的,d,0
650,太棒了,nr,1
650,环境,n,2
650,服务,vn,3
650,棒,zg,4
650,点,m,5
650,赞,v,6
653,位置,v,0
653,环境,n,1
653,不错,a,2
653,服务态度,n,3
653,不错,a,4
654,服务,vn,0
654,不错,a,1
654,喜欢,v,2
655,服务,vn,0
655,不错,a,1
655,一流,n,2
656,感觉,n,0
656,挺不错,i,1
658,帮,v,0
658,人定,n,1
658,不错,a,2
659,服务,vn,0
660,推荐,v,0
660,老牌,n,1
660,五星,nz,2
660,东站,n,3
660,门口,s,4
660,对面,n,5
660,号,m,6
660,地铁站,n,7
660,公交,n,8
660,总站,n,9
660,对面,n,10
660,东方,s,11
660,宝泰,nz,12
660,吃穿住行,l,13
660,永旺,nr,14
660,购物,n,15
660,星巴克,nr,16
660,肯德基,nr,17
